Name1,Name2,Name3,Name4,Name5,Salary,FPPG
Mike Evans,Chris Godwin,Amari Cooper,Ryan Succop,Rob Gronkowski,53500,66.38375053405761
Tony Pollard,Dak Prescott,CeeDee Lamb,Michael Gallup,Greg Zuerlein,50000,66.38375027974446
Greg Zuerlein,Dak Prescott,Amari Cooper,CeeDee Lamb,Blake Jarwin,51500,66.38374992211659
Rob Gronkowski,Tom Brady,Leonard Fournette,Antonio Brown,Dalton Schultz,50000,66.38300050099691
Tony Pollard,Tom Brady,Ezekiel Elliott,Antonio Brown,O.J. Howard,53000,66.38299980163575
Chris Godwin,Ezekiel Elliott,Leonard Fournette,Michael Gallup,Rob Gronkowski,54000,66.38250071207682
Amari Cooper,Mike Evans,Leonard Fournette,CeeDee Lamb,Tony Pollard,53500,66.38125057220459
Ronald Jones II,Chris Godwin,Amari Cooper,CeeDee Lamb,Michael Gallup,53000,66.38088237538057
Tony Pollard,Dak Prescott,Mike Evans,Antonio Brown,Dalton Schultz,51500,66.37750040690105
Dalton Schultz,Dak Prescott,Mike Evans,Greg Zuerlein,Tony Pollard,50500,66.3775000890096
Mike Evans,Ezekiel Elliott,CeeDee Lamb,Antonio Brown,Tony Pollard,53500,66.37374992370606
CeeDee Lamb,Ezekiel Elliott,Chris Godwin,Michael Gallup,Ryan Succop,54000,66.37374979654948
Mike Evans,Ezekiel Elliott,CeeDee Lamb,Greg Zuerlein,Dalton Schultz,51500,66.37374960581462
Ezekiel Elliott,CeeDee Lamb,Ronald Jones II,Antonio Brown,Rob Gronkowski,50000,66.37169067906399
Amari Cooper,Dak Prescott,CeeDee Lamb,Dalton Schultz,Blake Jarwin,50000,66.37125011285146
Chris Godwin,Leonard Fournette,CeeDee Lamb,Michael Gallup,Greg Zuerlein,50500,66.36875057220459
O.J. Howard,Dak Prescott,Ronald Jones II,Michael Gallup,Dalton Schultz,47000,66.36794032302556
Tony Pollard,Dak Prescott,Mike Evans,Greg Zuerlein,Rob Gronkowski,51500,66.36750043233235
Dalton Schultz,Tom Brady,Chris Godwin,CeeDee Lamb,Tony Pollard,52500,66.36550006866456
Mike Evans,Amari Cooper,Ronald Jones II,Michael Gallup,Ryan Succop,52000,66.36544137842515
Greg Zuerlein,Dak Prescott,Ryan Succop,Tony Pollard,O.J. Howard,46000,66.36499970753987
Ronald Jones II,Mike Evans,Chris Godwin,Amari Cooper,Rob Gronkowski,54500,66.36463252796845
Michael Gallup,Ezekiel Elliott,Chris Godwin,Leonard Fournette,Ronald Jones II,56000,66.36419155644435
Chris Godwin,Mike Evans,Leonard Fournette,Antonio Brown,Dalton Schultz,52000,66.36250069936116
Michael Gallup,Tom Brady,Chris Godwin,Tony Pollard,Rob Gronkowski,52500,66.36175079345703
Amari Cooper,Mike Evans,CeeDee Lamb,Ronald Jones II,Rob Gronkowski,52000,66.36169134027817
Michael Gallup,Ezekiel Elliott,Amari Cooper,Leonard Fournette,CeeDee Lamb,56000,66.36125036875407
O.J. Howard,Tom Brady,CeeDee Lamb,Antonio Brown,Dalton Schultz,48000,66.35924905141195
CeeDee Lamb,Ezekiel Elliott,Ronald Jones II,Antonio Brown,Greg Zuerlein,50500,66.35794053919176
Antonio Brown,Dak Prescott,Ezekiel Elliott,Michael Gallup,Blake Jarwin,53500,66.35750016371409
Rob Gronkowski,Dak Prescott,Mike Evans,Dalton Schultz,O.J. Howard,49000,66.35749982198078
Mike Evans,Chris Godwin,Amari Cooper,Michael Gallup,O.J. Howard,53000,66.35625019073485
Tony Pollard,Tom Brady,Chris Godwin,CeeDee Lamb,Rob Gronkowski,53500,66.35550041198731
Amari Cooper,Ezekiel Elliott,Mike Evans,Antonio Brown,Tony Pollard,55500,66.35500049591064
Amari Cooper,Ezekiel Elliott,Mike Evans,Greg Zuerlein,Dalton Schultz,53500,66.35500017801921
CeeDee Lamb,Ezekiel Elliott,Amari Cooper,Leonard Fournette,Tony Pollard,54500,66.35499998728433
O.J. Howard,Dak Prescott,Antonio Brown,Ryan Succop,Rob Gronkowski,47000,66.35499941507975
Mike Evans,Tom Brady,Amari Cooper,Tony Pollard,Blake Jarwin,54500,66.35300028324127
Michael Gallup,Tom Brady,Amari Cooper,Tony Pollard,O.J. Howard,51000,66.35300025939942
Chris Godwin,Mike Evans,Leonard Fournette,Greg Zuerlein,Rob Gronkowski,52000,66.35250072479248
Leonard Fournette,Dak Prescott,Michael Gallup,Ryan Succop,Blake Jarwin,50000,66.35250049432118
Tony Pollard,Tom Brady,Chris Godwin,Ronald Jones II,O.J. Howard,52000,66.34969106561998
O.J. Howard,Tom Brady,CeeDee Lamb,Greg Zuerlein,Rob Gronkowski,48000,66.34924907684326
Dalton Schultz,Tom Brady,Ezekiel Elliott,Ryan Succop,Rob Gronkowski,52500,66.34799982706707
Tony Pollard,Tom Brady,Amari Cooper,CeeDee Lamb,O.J. Howard,52000,66.34674987792968
CeeDee Lamb,Mike Evans,Chris Godwin,Ryan Succop,Greg Zuerlein,52000,66.34374980926513
Antonio Brown,Tom Brady,Greg Zuerlein,Rob Gronkowski,Dalton Schultz,47000,66.34300028483074
Chris Godwin,Dak Prescott,Antonio Brown,Rob Gronkowski,Blake Jarwin,50500,66.34250058333079
Chris Godwin,Ezekiel Elliott,Michael Gallup,Antonio Brown,Greg Zuerlein,52500,66.34250049591066
Leonard Fournette,Ezekiel Elliott,Amari Cooper,Antonio Brown,Dalton Schultz,52500,66.34250049591066
Mike Evans,Ezekiel Elliott,Leonard Fournette,Ryan Succop,Tony Pollard,54000,66.34250017801921
Michael Gallup,Tom Brady,Antonio Brown,Ryan Succop,Dalton Schultz,49000,66.340500386556
Leonard Fournette,Tom Brady,Mike Evans,Dalton Schultz,Blake Jarwin,52500,66.34050028324128
Mike Evans,Chris Godwin,CeeDee Lamb,Ronald Jones II,Tony Pollard,52500,66.34044118769029
Ezekiel Elliott,Leonard Fournette,Ronald Jones II,Ryan Succop,Rob Gronkowski,50500,66.34044093337714
Ronald Jones II,Tom Brady,Chris Godwin,Greg Zuerlein,Blake Jarwin,52000,66.34013208641726
Amari Cooper,Ezekiel Elliott,Chris Godwin,Ryan Succop,Rob Gronkowski,54500,66.33875052134196
Ronald Jones II,Ezekiel Elliott,Chris Godwin,CeeDee Lamb,Rob Gronkowski,53500,66.33838194304822
Rob Gronkowski,Tom Brady,Ezekiel Elliott,Ryan Succop,Tony Pollard,53500,66.33800017038982
Ezekiel Elliott,Tom Brady,Ryan Succop,O.J. Howard,Blake Jarwin,51000,66.33799911340078
Tony Pollard,Tom Brady,CeeDee Lamb,Ronald Jones II,Michael Gallup,52000,66.33719125635484
CeeDee Lamb,Ezekiel Elliott,Amari Cooper,Ronald Jones II,Rob Gronkowski,53000,66.33544075535792
Dalton Schultz,Tom Brady,CeeDee Lamb,Ryan Succop,Greg Zuerlein,49000,66.33424968719484
Michael Gallup,Tom Brady,Ezekiel Elliott,Mike Evans,Blake Jarwin,58000,66.33300007979076
Leonard Fournette,Ezekiel Elliott,Amari Cooper,Greg Zuerlein,Rob Gronkowski,52500,66.33250052134196
Ezekiel Elliott,Chris Godwin,Ronald Jones II,Antonio Brown,Tony Pollard,52500,66.33169109868068
Ezekiel Elliott,Chris Godwin,Ronald Jones II,Greg Zuerlein,Dalton Schultz,50500,66.33169078078924
Antonio Brown,Mike Evans,Chris Godwin,Leonard Fournette,Ryan Succop,54000,66.33125063578288
Ezekiel Elliott,Chris Godwin,Leonard Fournette,Rob Gronkowski,O.J. Howard,51500,66.33124974568685
Dalton Schultz,Tom Brady,Mike Evans,Ronald Jones II,Tony Pollard,52500,66.33094106561998
Michael Gallup,Tom Brady,Ryan Succop,Greg Zuerlein,Rob Gronkowski,49000,66.33050041198732
Tony Pollard,Tom Brady,Dak Prescott,Dalton Schultz,Blake Jarwin,51500,66.33050018151602
Ryan Succop,Dak Prescott,Antonio Brown,Tony Pollard,Rob Gronkowski,48000,66.33000036875407
Ryan Succop,Dak Prescott,Greg Zuerlein,Rob Gronkowski,Dalton Schultz,46000,66.33000005086262
Ronald Jones II,Ezekiel Elliott,Amari Cooper,CeeDee Lamb,O.J. Howard,52000,66.3296314089906
Ezekiel Elliott,Amari Cooper,CeeDee Lamb,Antonio Brown,Tony Pollard,52500,66.3287499109904
Ezekiel Elliott,Amari Cooper,CeeDee Lamb,Greg Zuerlein,Dalton Schultz,50500,66.32874959309896
O.J. Howard,Tom Brady,Leonard Fournette,Ryan Succop,Dalton Schultz,48500,66.3279993057251
Chris Godwin,Amari Cooper,Ronald Jones II,Ryan Succop,Greg Zuerlein,50500,66.32794156916003
Antonio Brown,Dak Prescott,Mike Evans,Greg Zuerlein,Blake Jarwin,51500,66.32750017642975
Mike Evans,Amari Cooper,Leonard Fournette,Antonio Brown,Dalton Schultz,51500,66.3250005086263
Amari Cooper,Chris Godwin,CeeDee Lamb,Ryan Succop,Greg Zuerlein,51000,66.32500038146974
Ronald Jones II,Ezekiel Elliott,Mike Evans,Leonard Fournette,Tony Pollard,55000,66.32338217193005
Mike Evans,Ezekiel Elliott,Ronald Jones II,Ryan Succop,Rob Gronkowski,52500,66.3229409460928
Amari Cooper,Mike Evans,Chris Godwin,Ronald Jones II,Tony Pollard,54500,66.32169175989488
Michael Gallup,Dak Prescott,CeeDee Lamb,Tony Pollard,Dalton Schultz,48500,66.32125027974446
Tony Pollard,Tom Brady,Mike Evans,Ronald Jones II,Rob Gronkowski,53500,66.32094140894272
Rob Gronkowski,Tom Brady,Amari Cooper,Antonio Brown,Dalton Schultz,51000,66.32050050099691
Blake Jarwin,Tom Brady,Dak Prescott,Leonard Fournette,Rob Gronkowski,56000,66.3205001672109
Dalton Schultz,Tom Brady,Ezekiel Elliott,Michael Gallup,O.J. Howard,52000,66.32049948374431
Amari Cooper,Ezekiel Elliott,Ronald Jones II,Michael Gallup,Ryan Succop,53000,66.32044136570948
Chris Godwin,Ezekiel Elliott,Amari Cooper,Michael Gallup,Rob Gronkowski,55000,66.32000071207682
Ezekiel Elliott,Leonard Fournette,CeeDee Lamb,Michael Gallup,Rob Gronkowski,51500,66.31874993642171
Chris Godwin,Ezekiel Elliott,Mike Evans,Ryan Succop,Tony Pollard,55500,66.31750036875407
Chris Godwin,Tom Brady,Leonard Fournette,Dalton Schultz,Blake Jarwin,52000,66.31550047397614
Antonio Brown,Tom Brady,Chris Godwin,CeeDee Lamb,Blake Jarwin,53500,66.3155001560847
Mike Evans,Amari Cooper,Leonard Fournette,Greg Zuerlein,Rob Gronkowski,51500,66.31500053405762
Mike Evans,Ezekiel Elliott,Chris Godwin,Rob Gronkowski,O.J. Howard,53500,66.31374975840251
Ronald Jones II,Dak Prescott,Ezekiel Elliott,Dalton Schultz,Blake Jarwin,51500,66.31338171257693
Ezekiel Elliott,Leonard Fournette,Ronald Jones II,Michael Gallup,O.J. Howard,50000,66.31294059005438
Amari Cooper,Ezekiel Elliott,Chris Godwin,Michael Gallup,O.J. Howard,54000,66.31125017801921
O.J. Howard,Tom Brady,Chris Godwin,Greg Zuerlein,Tony Pollard,50500,66.30924949645996
Leonard Fournette,Chris Godwin,Amari Cooper,Ronald Jones II,Dalton Schultz,51500,66.30919175989489
Antonio Brown,Amari Cooper,Leonard Fournette,CeeDee Lamb,Ronald Jones II,51500,66.30919144200344
Mike Evans,CeeDee Lamb,Ronald Jones II,Ryan Succop,Greg Zuerlein,49000,66.30919080622056
Amari Cooper,Tom Brady,Ezekiel Elliott,Tony Pollard,Blake Jarwin,55500,66.30800027052562
Chris Godwin,Amari Cooper,CeeDee Lamb,Michael Gallup,Greg Zuerlein,51500,66.30625057220459
CeeDee Lamb,Dak Prescott,Leonard Fournette,Rob Gronkowski,Blake Jarwin,50000,66.30499988396961
CeeDee Lamb,Ezekiel Elliott,Leonard Fournette,Michael Gallup,Greg Zuerlein,52000,66.30499979654948
Ryan Succop,Tom Brady,Leonard Fournette,Tony Pollard,Dalton Schultz,49500,66.30300025939943
Mike Evans,Tom Brady,Michael Gallup,Greg Zuerlein,Blake Jarwin,52000,66.30300009250641
Dalton Schultz,Dak Prescott,Leonard Fournette,Antonio Brown,Tony Pollard,49500,66.30250040690103
Ryan Succop,Dak Prescott,Chris Godwin,CeeDee Lamb,Blake Jarwin,52500,66.3024999221166
Michael Gallup,Ezekiel Elliott,Chris Godwin,Amari Cooper,Ronald Jones II,57000,66.30169155644435
Mike Evans,Ezekiel Elliott,CeeDee Lamb,Michael Gallup,Rob Gronkowski,53500,66.30124994913737
Ezekiel Elliott,Ronald Jones II,Antonio Brown,Ryan Succop,Greg Zuerlein,49000,66.30044071721096
Chris Godwin,Mike Evans,Amari Cooper,Antonio Brown,Dalton Schultz,53000,66.30000069936116
Mike Evans,Chris Godwin,CeeDee Lamb,Greg Zuerlein,O.J. Howard,50000,66.29999961853026
Ezekiel Elliott,Amari Cooper,Leonard Fournette,Ryan Succop,Tony Pollard,53000,66.29750016530355
Mike Evans,Ezekiel Elliott,Ronald Jones II,Michael Gallup,O.J. Howard,52000,66.29544060277004
Tony Pollard,Dak Prescott,Leonard Fournette,Antonio Brown,Rob Gronkowski,50500,66.2925007502238
Greg Zuerlein,Ezekiel Elliott,Amari Cooper,Leonard Fournette,Antonio Brown,54000,66.29250030517578
Ezekiel Elliott,Chris Godwin,Antonio Brown,Greg Zuerlein,O.J. Howard,50000,66.29124952952067
Greg Zuerlein,Tom Brady,Mike Evans,Leonard Fournette,Blake Jarwin,54000,66.29050009250642
Dalton Schultz,Tom Brady,Mike Evans,Greg Zuerlein,O.J. Howard,50000,66.29049949645997
Amari Cooper,Mike Evans,Ronald Jones II,Ryan Succop,Greg Zuerlein,51000,66.29044137842516
Chris Godwin,Mike Evans,Amari Cooper,Greg Zuerlein,Rob Gronkowski,53000,66.29000072479248
Ryan Succop,Ezekiel Elliott,Mike Evans,Chris Godwin,Greg Zuerlein,56000,66.28624998728434
Tony Pollard,Tom Brady,Chris Godwin,Ryan Succop,Greg Zuerlein,52500,66.28425045013428
Ryan Succop,Tom Brady,Ronald Jones II,Rob Gronkowski,Dalton Schultz,48000,66.283441027473
Dalton Schultz,Dak Prescott,Ronald Jones II,Antonio Brown,Rob Gronkowski,48000,66.28294117497462
Amari Cooper,Ezekiel Elliott,Mike Evans,Michael Gallup,Rob Gronkowski,55500,66.28250052134196
O.J. Howard,Dak Prescott,Ezekiel Elliott,Tony Pollard,Dalton Schultz,50000,66.28249912261963
Amari Cooper,Mike Evans,Chris Godwin,Greg Zuerlein,O.J. Howard,52000,66.28125019073487
Antonio Brown,Tom Brady,Mike Evans,Ronald Jones II,Blake Jarwin,53500,66.28094115304012
Blake Jarwin,Tom Brady,Dak Prescott,Antonio Brown,Greg Zuerlein,54500,66.28049995104473
Amari Cooper,Ezekiel Elliott,Leonard Fournette,Antonio Brown,Dalton Schultz,52500,66.28000049591066
Mike Evans,Ezekiel Elliott,Amari Cooper,Ryan Succop,Tony Pollard,55000,66.28000017801921
Ezekiel Elliott,Chris Godwin,Leonard Fournette,Michael Gallup,Tony Pollard,54000,66.27875035603842
Ezekiel Elliott,CeeDee Lamb,Michael Gallup,Antonio Brown,Greg Zuerlein,50000,66.27874972025553
Leonard Fournette,Amari Cooper,Ronald Jones II,Antonio Brown,Ryan Succop,50000,66.2779416963166
Ezekiel Elliott,Amari Cooper,Ronald Jones II,Ryan Succop,Rob Gronkowski,51500,66.27794093337714
Chris Godwin,Ezekiel Elliott,CeeDee Lamb,Antonio Brown,Dalton Schultz,52000,66.27375011444093
Rob Gronkowski,Dak Prescott,Ronald Jones II,Antonio Brown,Tony Pollard,49000,66.27294151829737
Rob Gronkowski,Dak Prescott,Ronald Jones II,Greg Zuerlein,Dalton Schultz,47000,66.27294120040594
Michael Gallup,Dak Prescott,Chris Godwin,Leonard Fournette,Blake Jarwin,54000,66.27125068505605
Amari Cooper,Ezekiel Elliott,Leonard Fournette,Greg Zuerlein,Rob Gronkowski,52500,66.27000052134196
Antonio Brown,Mike Evans,Chris Godwin,Amari Cooper,Ryan Succop,55000,66.26875063578288
Leonard Fournette,Chris Godwin,Amari Cooper,Antonio Brown,O.J. Howard,51000,66.26875050862631
Amari Cooper,Mike Evans,CeeDee Lamb,Michael Gallup,Greg Zuerlein,52000,66.26875038146973
CeeDee Lamb,Chris Godwin,Leonard Fournette,Antonio Brown,Ryan Succop,51000,66.26875012715658
Ezekiel Elliott,Chris Godwin,Amari Cooper,Rob Gronkowski,O.J. Howard,52500,66.26874974568685
Ryan Succop,Dak Prescott,Mike Evans,Ronald Jones II,Blake Jarwin,52500,66.26794091907202
Leonard Fournette,Ezekiel Elliott,Mike Evans,Ryan Succop,Dalton Schultz,53000,66.26750017801922
Ronald Jones II,Ezekiel Elliott,Chris Godwin,Ryan Succop,Greg Zuerlein,52500,66.26713198119519
O.J. Howard,Tom Brady,Amari Cooper,Ryan Succop,Dalton Schultz,49500,66.2654993057251
CeeDee Lamb,Dak Prescott,Antonio Brown,Greg Zuerlein,Blake Jarwin,48500,66.26499966780344
Chris Godwin,Ezekiel Elliott,CeeDee Lamb,Greg Zuerlein,Rob Gronkowski,52000,66.26375013987223
CeeDee Lamb,Mike Evans,Amari Cooper,Leonard Fournette,Dalton Schultz,52500,66.26249999999999
Ezekiel Elliott,Mike Evans,Antonio Brown,Greg Zuerlein,Rob Gronkowski,51500,66.26249987284342
Mike Evans,Ezekiel Elliott,Chris Godwin,Michael Gallup,Tony Pollard,56000,66.26125036875406
Ronald Jones II,Ezekiel Elliott,Mike Evans,Amari Cooper,Tony Pollard,56000,66.26088217193005
Leonard Fournette,Chris Godwin,Ronald Jones II,Michael Gallup,Antonio Brown,51000,66.25919188705146
Greg Zuerlein,Chris Godwin,Amari Cooper,Leonard Fournette,Ronald Jones II,53000,66.25919156916001
Ezekiel Elliott,Chris Godwin,Ronald Jones II,Michael Gallup,Rob Gronkowski,52500,66.259191124112
Blake Jarwin,Tom Brady,Dak Prescott,Amari Cooper,Rob Gronkowski,57000,66.2580001672109
Chris Godwin,Ezekiel Elliott,Ronald Jones II,Greg Zuerlein,O.J. Howard,50500,66.2579407935049
Tony Pollard,Dak Prescott,Ezekiel Elliott,Ryan Succop,Dalton Schultz,52000,66.25750007629395
Leonard Fournette,Amari Cooper,CeeDee Lamb,Michael Gallup,Antonio Brown,51000,66.25625069936117
Ezekiel Elliott,Amari Cooper,CeeDee Lamb,Michael Gallup,Rob Gronkowski,52500,66.25624993642171
Ezekiel Elliott,Mike Evans,CeeDee Lamb,Ryan Succop,Tony Pollard,53000,66.25374959309896
Chris Godwin,Tom Brady,Amari Cooper,Dalton Schultz,Blake Jarwin,53000,66.25300047397614
Greg Zuerlein,Dak Prescott,Antonio Brown,Tony Pollard,Dalton Schultz,46500,66.25250021616617
Ezekiel Elliott,Amari Cooper,Ronald Jones II,Michael Gallup,O.J. Howard,51000,66.25044059005438
Greg Zuerlein,Ezekiel Elliott,Mike Evans,CeeDee Lamb,Antonio Brown,54000,66.24874973297119
Ezekiel Elliott,Leonard Fournette,Michael Gallup,Ryan Succop,Greg Zuerlein,50500,66.24749997456868
O.J. Howard,Tom Brady,Chris Godwin,Michael Gallup,Dalton Schultz,50500,66.24674949645996
Amari Cooper,Chris Godwin,Leonard Fournette,Ronald Jones II,Dalton Schultz,51500,66.24669175989489
Rob Gronkowski,Tom Brady,Mike Evans,Ryan Succop,Dalton Schultz,51500,66.24550018310546
Tom Brady,Tony Pollard,Dalton Schultz,O.J. Howard,Blake Jarwin,42500,66.24349958896637
Ryan Succop,Tom Brady,Antonio Brown,Rob Gronkowski,O.J. Howard,47500,66.24299977620443
Chris Godwin,Ezekiel Elliott,Leonard Fournette,Ryan Succop,Dalton Schultz,52500,66.24250036875407
Antonio Brown,Ezekiel Elliott,Chris Godwin,CeeDee Lamb,Ryan Succop,54000,66.24250005086263
Antonio Brown,Dak Prescott,Rob Gronkowski,Dalton Schultz,O.J. Howard,45000,66.24249992370605
CeeDee Lamb,Dak Prescott,Amari Cooper,Rob Gronkowski,Blake Jarwin,51000,66.24249988396961
CeeDee Lamb,Ezekiel Elliott,Amari Cooper,Michael Gallup,Greg Zuerlein,53000,66.24249979654948
Ryan Succop,Tom Brady,Amari Cooper,Tony Pollard,Dalton Schultz,50500,66.24050025939943
Leonard Fournette,Mike Evans,Amari Cooper,Antonio Brown,Rob Gronkowski,52500,66.24000085194906
Dalton Schultz,Dak Prescott,Amari Cooper,Antonio Brown,Tony Pollard,50500,66.24000040690103
Ronald Jones II,Dak Prescott,Chris Godwin,O.J. Howard,Blake Jarwin,50000,66.23963172529257
Mike Evans,Tom Brady,CeeDee Lamb,Dalton Schultz,Blake Jarwin,51500,66.23424971103668
Michael Gallup,Tom Brady,CeeDee Lamb,Dalton Schultz,O.J. Howard,48000,66.23424968719483
Dalton Schultz,Dak Prescott,CeeDee Lamb,Ryan Succop,O.J. Howard,47000,66.23374932607014
Rob Gronkowski,Dak Prescott,Antonio Brown,Greg Zuerlein,O.J. Howard,46500,66.23249994913736
Tony Pollard,Dak Prescott,Amari Cooper,Antonio Brown,Rob Gronkowski,51500,66.2300007502238
Antonio Brown,Ezekiel Elliott,Amari Cooper,Leonard Fournette,Michael Gallup,55000,66.23000062306721
Dalton Schultz,Dak Prescott,Leonard Fournette,Michael Gallup,Rob Gronkowski,49500,66.23000043233235
Mike Evans,Dak Prescott,Ryan Succop,Rob Gronkowski,Blake Jarwin,50500,66.23000007470448
Michael Gallup,Dak Prescott,Ryan Succop,Rob Gronkowski,O.J. Howard,47000,66.23000005086263
Mike Evans,Ezekiel Elliott,Michael Gallup,Ryan Succop,Greg Zuerlein,52500,66.22999998728434
Tony Pollard,Tom Brady,Mike Evans,Michael Gallup,Greg Zuerlein,53500,66.22800045013427
Greg Zuerlein,Tom Brady,Mike Evans,Amari Cooper,Blake Jarwin,55000,66.22800009250642
CeeDee Lamb,Tom Brady,Tony Pollard,Dalton Schultz,O.J. Howard,46500,66.22799930572509
Amari Cooper,Dak Prescott,Michael Gallup,Ryan Succop,Blake Jarwin,51000,66.22750049432118
Ronald Jones II,Dak Prescott,CeeDee Lamb,Michael Gallup,Blake Jarwin,50000,66.22713191602745
Ezekiel Elliott,Tom Brady,Antonio Brown,Dalton Schultz,Blake Jarwin,51500,66.22549962202709
Rob Gronkowski,Dak Prescott,Leonard Fournette,Michael Gallup,Tony Pollard,50500,66.2200007756551
CeeDee Lamb,Tom Brady,Ronald Jones II,Antonio Brown,Blake Jarwin,50500,66.21844064441382
O.J. Howard,Dak Prescott,Ronald Jones II,Ryan Succop,Tony Pollard,47500,66.21794032302556
Greg Zuerlein,Ezekiel Elliott,Mike Evans,Leonard Fournette,Ryan Succop,54500,66.21749998728434
Ezekiel Elliott,Chris Godwin,Amari Cooper,Michael Gallup,Tony Pollard,55000,66.21625035603842
Leonard Fournette,Tom Brady,Antonio Brown,Greg Zuerlein,Blake Jarwin,50000,66.21550041039785
Amari Cooper,Tom Brady,Mike Evans,Dalton Schultz,Blake Jarwin,53500,66.21550028324128
Dalton Schultz,Tom Brady,Leonard Fournette,Antonio Brown,O.J. Howard,49000,66.2154998143514
Ezekiel Elliott,Tom Brady,Greg Zuerlein,Rob Gronkowski,Blake Jarwin,51500,66.2154996474584
O.J. Howard,Tom Brady,Michael Gallup,Antonio Brown,Ryan Succop,49000,66.21549943288167
Amari Cooper,Leonard Fournette,Ronald Jones II,Antonio Brown,Ryan Succop,50000,66.2154416963166
Greg Zuerlein,Mike Evans,Chris Godwin,CeeDee Lamb,Ronald Jones II,53000,66.21544099695542
Chris Godwin,Amari Cooper,Leonard Fournette,Antonio Brown,Rob Gronkowski,52000,66.21500104268392
Leonard Fournette,Ezekiel Elliott,CeeDee Lamb,Antonio Brown,Rob Gronkowski,51500,66.21375026702881
CeeDee Lamb,Mike Evans,Leonard Fournette,Michael Gallup,Antonio Brown,52000,66.21250012715657
Ryan Succop,Ezekiel Elliott,Chris Godwin,Leonard Fournette,Antonio Brown,55000,66.21125030517578
Ronald Jones II,Dak Prescott,Mike Evans,Rob Gronkowski,Blake Jarwin,51500,66.21088206861532
Ronald Jones II,Ezekiel Elliott,Mike Evans,Michael Gallup,Greg Zuerlein,53500,66.21088198119519
Chris Godwin,CeeDee Lamb,Ronald Jones II,Antonio Brown,Ryan Succop,49500,66.20919131484686
Michael Gallup,Dak Prescott,Chris Godwin,Amari Cooper,Blake Jarwin,55000,66.20875068505605
Antonio Brown,Ezekiel Elliott,Mike Evans,Ronald Jones II,Ryan Succop,54000,66.20794104781804
Leonard Fournette,Ezekiel Elliott,Ronald Jones II,Antonio Brown,O.J. Howard,50000,66.20794092066147
Amari Cooper,Chris Godwin,Leonard Fournette,Antonio Brown,O.J. Howard,51000,66.20625050862631
CeeDee Lamb,Chris Godwin,Amari Cooper,Antonio Brown,Ryan Succop,52000,66.20625012715658
